Tournament,Stage,Match Type,Team A,Team B,Team A Winrate vs B,Team A Recent H2H vs B,Team A H2H Count,Team A Recent H2H Count,Team A Winrate,Team A Elo,Team A International Elo,Team A LAN Winrate,Team B Winrate vs A,Team B Recent H2H vs A,Team B H2H Count,Team B Recent H2H Count,Team B Winrate,Team B Elo,Team B International Elo,Team B LAN Winrate,Team A K/D Ratio,Team B K/D Ratio,Team A Average Damage,Team B Average Damage,Team A Average Combat Score,Team B Average Combat Score,Team A Average First Kills,Team B Average First Kills,Team A Average First Deaths Per Round,Team B Average First Deaths Per Round,Team A Rating,Team B Rating,Team A KAST,Team B KAST,Team A Clutch Success,Team B Clutch Success,Is LAN,Same Region,Team A Roster Stability,Team B Roster Stability,Roster stability delta,Team A Map Pool Strength,Team B Map Pool Strength,Map pool strength delta,Team A Map Pool Differential,Team B Map Pool Differential,Map pool differential delta,Team A Win
VCT 2025: China Stage 1,Group Stage,Week 1,Dragon Ranger Gaming,Nova Esports,66.66666666666666,66.66666666666666,1,1,66.66666666666666,1525.070114516687,1500.0,50.0,33.33333333333334,33.33333333333334,1,1,50.0,1495.374210713289,1500.0,50.0,0.988200633788869,1.0998433429315784,130.0,130.0,188.90495452260157,206.90244755244754,0.0,0.0,0.25,0.25,1.0,1.0,70.0,70.0,15.0,15.0,0,1,100.0,100.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,1
VCT 2025: China Stage 1,Group Stage,Week 1,TYLOO,EDward Gaming,50.0,50.0,0,0,0.0,1460.7008935918159,1500.0,50.0,50.0,50.0,0,0,80.0,1624.029027189396,1570.8681260914454,100.0,0.9030769230769231,1.1632771691214416,130.0,133.99701180217176,186.77179487179487,207.38405002405003,0.0,2.31551236058976,0.25,0.09082092654125679,1.0,1.0728124836979327,70.0,73.35017197762296,15.0,17.560170620954935,0,1,100.0,97.83792044469737,2.1620795553026255,33.33333333333333,56.58706884513336,-23.25373551180003,0.0,25.310245310245307,-25.310245310245307,0
VCT 2025: China Stage 1,Group Stage,Week 1,JDG Esports,Wolves Esports,50.0,50.0,0,0,33.33333333333333,1494.2192578045076,1500.0,50.0,50.0,50.0,0,0,0.0,1467.2953912829862,1500.0,50.0,1.115172342621259,0.8380000000000001,130.0,130.0,199.67664258685932,178.37222222222223,0.0,0.0,0.25,0.25,1.0,1.0,70.0,70.0,15.0,15.0,0,1,100.0,100.0,0.0,50.0,27.777777777777775,22.222222222222225,0.0,0.0,0.0,0
VCT 2025: China Stage 1,Group Stage,Week 1,FunPlus Phoenix,Titan Esports Club,66.66666666666666,66.66666666666666,1,1,40.0,1465.6005594454136,1483.8719036005082,0.0,33.33333333333334,33.33333333333334,1,1,33.33333333333333,1483.9217221435918,1500.0,50.0,1.0019191823971236,0.9231388888888888,129.0917526917527,130.0,196.19069405539994,188.9138888888889,2.884967254967255,0.0,0.09702853627853629,0.25,0.9701952653827655,1.0,70.52836434398934,70.0,13.06779250841751,15.0,0,1,96.22303680112067,100.0,-3.7769631988793293,40.580952380952375,50.0,-9.419047619047625,26.547619047619055,0.0,26.547619047619055,1
VCT 2025: China Stage 1,Group Stage,Week 2,Nova Esports,EDward Gaming,33.33333333333334,33.33333333333334,1,1,40.0,1477.0794937734383,1500.0,50.0,66.66666666666666,66.66666666666666,1,1,80.0,1635.2634870951583,1570.8681260914454,100.0,1.048336212806801,1.1911660580103305,130.0,133.2605271663321,204.84503496503498,209.06822510822514,0.0,2.1081049531823526,0.25,0.0875207645811361,1.0,1.0677473774935076,70.0,73.03283236371472,15.0,16.9301919485743,0,1,100.0,97.91088579491161,2.089114205088393,44.44444444444444,57.65963203463203,-13.21518759018759,0.0,23.03751803751803,-23.03751803751803,1
VCT 2025: China Stage 1,Group Stage,Week 2,TYLOO,FunPlus Phoenix,50.0,50.0,0,0,0.0,1449.4664336860535,1500.0,50.0,50.0,50.0,0,0,40.0,1486.6542338709864,1483.8719036005082,0.0,0.8274358974358975,1.0357368462147876,130.0,127.55463930009385,180.07863247863247,198.08926955397544,0.0,2.5738561438561436,0.25,0.09751597897052443,1.0,0.9563241278923097,70.0,70.26326615303888,15.0,12.488096877869605,0,1,100.0,96.46812393699972,3.531876063000283,25.0,42.332112332112324,-17.332112332112324,0.0,28.862433862433857,-28.862433862433857,0
VCT 2025: China Stage 1,Group Stage,Week 2,Xi Lai Gaming,All Gamers,66.66666666666666,66.66666666666666,1,1,50.0,1501.7116016583188,1500.0,50.0,33.333333333333336,33.333333333333336,1,1,0.0,1456.1558390823332,1500.0,50.0,1.1509651090868196,0.7852258771929824,130.0,130.0,201.2826941820363,173.1483187134503,0.0,0.0,0.25,0.25,1.0,1.0,70.0,70.0,15.0,15.0,0,1,100.0,100.0,0.0,64.16666666666667,44.44444444444444,19.72222222222223,0.0,0.0,0.0,1
VCT 2025: China Stage 1,Group Stage,Week 2,Wolves Esports,Trace Esports,50.0,50.0,0,0,33.33333333333333,1488.8421586571353,1500.0,50.0,50.0,50.0,0,0,66.66666666666666,1541.1964603136526,1488.9037129510596,40.476190476190474,0.9171282051282051,1.1161223344556679,130.0,122.31022727272727,182.06866096866096,201.30486812570146,0.0,1.506902356902357,0.25,0.0949782196969697,1.0,0.9259431818181818,70.0,69.27339015151514,15.0,11.366666666666667,0,1,100.0,96.94935585102279,3.050644148977213,37.5,49.642857142857146,-12.142857142857146,0.0,0.0,0.0,1
VCT 2025: China Stage 1,Group Stage,Week 2,Titan Esports Club,Dragon Ranger Gaming,50.0,50.0,0,0,25.0,1462.868047718019,1500.0,50.0,50.0,50.0,0,0,71.42857142857143,1543.3648314565376,1500.0,50.0,0.862738782051282,1.01353705118411,130.0,130.0,185.2815705128205,192.63281816222994,0.0,0.0,0.25,0.25,1.0,1.0,70.0,70.0,15.0,15.0,0,1,100.0,100.0,0.0,33.33333333333333,53.333333333333336,-20.000000000000007,0.0,0.0,0.0,1
VCT 2025: China Stage 1,Group Stage,Week 2,Bilibili Gaming,JDG Esports,50.0,50.0,0,0,41.66666666666667,1479.6076413258147,1451.238976424793,21.36752136752137,50.0,50.0,0,0,25.0,1472.6724904303585,1500.0,50.0,0.942323288979539,1.066045923632611,121.81818181818183,130.0,190.33979053354054,195.2408152734778,1.6196969696969699,0.0,0.1084935064935065,0.25,0.906909090909091,1.0,67.7904761904762,70.0,8.693799058084773,15.0,0,1,96.34436922493035,100.0,-3.6556307750696533,38.552188552188554,40.00000000000001,-1.4478114478114534,0.0,0.0,0.0,1
VCT 2025: China Stage 1,Group Stage,Week 3,JDG Esports,Trace Esports,50.0,50.0,0,0,20.0,1459.3439235575347,1500.0,50.0,50.0,50.0,0,0,60.0,1518.2053100796966,1488.9037129510596,40.476190476190474,1.0525510246203744,1.1071767676767679,121.42857142857143,122.31022727272727,193.67836650449652,202.21438131313133,0.6,1.3562121212121212,0.1292857142857143,0.0949782196969697,0.9807142857142858,0.9259431818181818,74.57142857142857,69.27339015151514,15.0,11.366666666666667,0,1,99.73,97.0853430623743,2.6446569376256974,40.00000000000001,49.642857142857146,-9.642857142857139,0.0,0.0,0.0,0
VCT 2025: China Stage 1,Group Stage,Week 3,Wolves Esports,Xi Lai Gaming,33.333333333333336,33.333333333333336,1,1,50.0,1511.8333088910913,1500.0,50.0,66.66666666666666,66.66666666666666,1,1,57.14285714285714,1519.1041270325456,1500.0,50.0,0.9461153846153847,1.1579700935029884,130.0,130.0,191.43611111111113,205.008543065122,0.0,0.0,0.25,0.25,1.0,1.0,70.0,70.0,15.0,15.0,0,1,100.0,100.0,0.0,37.5,67.0899470899471,-29.589947089947103,0.0,0.0,0.0,0
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO,Titan Esports Club,33.333333333333336,33.333333333333336,1,1,0.0,1437.3165773127878,1500.0,50.0,66.66666666666666,66.66666666666666,1,1,40.0,1479.563813687793,1500.0,50.0,0.8433269230769231,0.9170660256410257,130.0,140.4375,180.39647435897436,191.2627564102564,0.0,0.875,0.25,0.09625,1.0,0.965625,70.0,74.875,15.0,15.0,0,1,100.0,99.51875,0.48125000000000284,20.000000000000004,33.33333333333333,-13.333333333333325,0.0,0.0,0.0,0
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming,EDward Gaming,33.333333333333336,33.333333333333336,1,1,62.5,1526.6690654867634,1500.0,50.0,66.66666666666666,66.66666666666666,1,1,80.0,1606.7387315864967,1570.8681260914454,100.0,0.9979386697860962,1.189605273696605,123.5,133.44900583715267,192.53027839195119,209.53672184025126,0.421875,1.8963402472999997,0.111875,0.0843934788490295,0.89375,1.0856608683959414,73.375,73.93668236525379,15.0,17.81937903366475,0,1,98.77013903899731,98.06746151318893,0.702677525808383,58.333333333333336,56.31641086186541,2.016922471467929,0.0,26.370851370851366,-26.370851370851366,0
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports,FunPlus Phoenix,50.0,50.0,0,0,50.0,1505.6042492821,1500.0,50.0,50.0,50.0,0,0,40.0,1498.8040902442522,1483.8719036005082,0.0,1.0656647927236162,1.0438849943629356,130.0,126.25296037296036,207.83240093240093,197.48397854868443,0.0,2.25004662004662,0.25,0.09817233877233877,1.0,0.9464327311577312,70.0,70.08006895881896,15.0,11.936906565656567,0,1,100.0,96.547554709678,3.4524452903220038,50.0,44.05643738977072,5.943562610229279,0.0,30.714285714285715,-30.714285714285715,1
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers,Bilibili Gaming,50.0,50.0,0,0,0.0,1438.7633137081064,1500.0,50.0,50.0,50.0,0,0,46.15384615384615,1492.9362081986385,1451.238976424793,21.36752136752137,0.8098284988038278,0.9501787624768394,130.0,123.12563131313131,178.58851176236044,191.22390921044766,0.0,1.794250194250194,0.25,0.10583459595959596,1.0,0.9197954545454546,70.0,68.4486111111111,15.0,8.693799058084773,0,1,100.0,96.43694997651336,3.563050023486639,38.333333333333336,38.552188552188554,-0.21885521885521797,0.0,0.0,0.0,0
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix,Dragon Ranger Gaming,33.33333333333334,33.33333333333334,1,1,33.33333333333333,1479.1954888872872,1483.8719036005082,0.0,66.66666666666666,66.66666666666666,1,1,55.55555555555556,1516.1489742615352,1500.0,50.0,1.0292229897009308,0.9873180332739158,124.6620512820513,125.30882352941177,196.09050535521126,192.72626053140758,2.271025641025641,0.6887254901960785,0.09887863247863249,0.11623161764705882,0.9324537101787103,0.9145220588235294,69.4297193084693,71.3639705882353,11.374340628507296,15.0,0,1,96.80199852639129,98.7098655234773,-1.9078669970860176,43.197278911564624,59.52380952380951,-16.326530612244888,27.380952380952383,0.0,27.380952380952383,0
VCT 2025: China Stage 1,Group Stage,Week 4,Bilibili Gaming,Wolves Esports,50.0,50.0,0,0,50.0,1509.8427939082542,1451.238976424793,21.36752136752137,50.0,50.0,0,0,40.0,1492.2517897392283,1500.0,50.0,0.9924993270618271,0.959025641025641,125.98574635241302,122.73333333333333,194.39362998112998,191.45555555555558,1.866089466089466,0.5599999999999999,0.10296408529741864,0.11333333333333333,0.960929292929293,0.9846666666666668,69.97654320987654,66.86666666666666,8.693799058084773,15.0,0,1,95.40157584783705,99.78533333333334,-4.3837574854962895,38.552188552188554,37.5,1.0521885521885537,0.0,0.0,0.0,1
VCT 2025: China Stage 1,Group Stage,Week 4,All Gamers,JDG Esports,50.0,50.0,0,0,0.0,1421.8567279984907,1500.0,50.0,50.0,50.0,0,0,16.666666666666664,1442.7002079045067,1500.0,50.0,0.7812474144276776,1.0256814094058677,108.0,121.21428571428572,176.33234787142683,191.85419430930267,0.38461538461538464,0.9666666666666667,0.08769230769230771,0.11697619047619048,0.77,0.943357142857143,62.69230769230769,69.61904761904762,15.0,15.0,0,1,96.78,98.79864515141352,-2.018645151413523,38.333333333333336,33.33333333333333,5.000000000000007,0.0,0.0,0.0,0
VCT 2025: China Stage 1,Group Stage,Week 4,EDward Gaming,Titan Esports Club,50.0,50.0,0,0,80.0,1617.258822811725,1570.8681260914454,100.0,50.0,50.0,0,0,50.0,1491.5181928068353,1500.0,50.0,1.1941524959188272,0.9230312118437118,134.55614869429553,134.57589285714286,210.30422184025124,191.98086843711846,2.006618025077777,1.5982142857142858,0.07872085980141044,0.09241071428571429,1.0866430112530843,0.9728125000000001,73.49620617477761,72.58035714285714,16.682132682132682,15.0,0,1,98.0549415554273,99.52850197867373,-1.4735604232464254,54.94015788133435,44.44444444444444,10.495713436889908,28.751803751803745,0.0,28.751803751803745,1
VCT 2025: China Stage 1,Group Stage,Week 4,Nova Esports,TYLOO,50.0,50.0,0,0,57.14285714285714,1525.212850639065,1500.0,50.0,50.0,50.0,0,0,0.0,1425.3621981937456,1500.0,50.0,1.0714269651916712,0.8674393162393162,132.2,126.16666666666667,207.18015318015318,182.4060683760684,0.39999999999999997,0.5555555555555556,0.11266666666666666,0.13,1.0606666666666669,0.9577777777777778,74.13333333333334,68.88888888888889,15.0,15.0,0,1,99.25698811135577,99.4088888888889,-0.15190077753312892,55.99999999999999,23.333333333333332,32.66666666666666,0.0,0.0,0.0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Trace Esports,Xi Lai Gaming,50.0,50.0,0,0,63.63636363636363,1534.8490257327246,1488.9037129510596,40.476190476190474,50.0,50.0,0,0,62.5,1538.6856461844086,1500.0,50.0,1.1102905680178408,1.1360122933535761,123.96246753246753,124.53846153846153,202.46761937557392,203.58439825890486,1.5835694608421882,0.5,0.09626829004329004,0.09076923076923078,0.9527545454545454,0.963076923076923,70.16156926406926,68.23076923076923,11.366666666666667,15.0,0,1,97.07833737150789,99.57260940359726,-2.49427203208937,53.6904761904762,67.0899470899471,-13.399470899470906,0.0,0.0,0.0,0
VCT 2025: China Stage 1,Group Stage,Week 5,JDG Esports,Xi Lai Gaming,33.333333333333336,33.333333333333336,1,1,28.57142857142857,1461.5017981321191,1500.0,50.0,66.66666666666666,66.66666666666666,1,1,66.66666666666666,1552.135471822475,1500.0,50.0,1.0447399093608734,1.1358380879192282,124.5974025974026,130.04700854700855,193.53736135602566,203.42687252643393,1.348051948051948,0.8271604938271605,0.0985901875901876,0.09927350427350429,0.9916320346320346,1.0168162393162392,71.71572871572872,71.86538461538461,15.0,15.0,0,1,98.28056988195264,99.08020208614478,-0.799632204192136,38.888888888888886,64.0909090909091,-25.202020202020208,0.0,0.0,0.0,0
VCT 2025: China Stage 1,Group Stage,Week 5,Dragon Ranger Gaming,TYLOO,66.66666666666666,66.66666666666666,1,1,60.0,1534.0297459506974,1500.0,50.0,33.33333333333334,33.33333333333334,1,1,0.0,1415.5665782434419,1500.0,50.0,1.0122225935828877,0.9147959214275003,131.99376114081997,127.37280701754386,194.7172708419032,185.14540785724998,0.8743983957219251,1.1120857699805067,0.10960895721925135,0.09789473684210527,0.9905904634581105,0.9896783625730995,73.6062834224599,70.47076023391813,15.0,15.0,0,1,97.90679800908762,99.3332610411476,-1.4264630320599707,65.07936507936508,22.000000000000004,43.079365079365076,0.0,0.0,0.0,0
VCT 2025: China Stage 1,Group Stage,Week 5,Wolves Esports,All Gamers,50.0,50.0,0,0,33.33333333333333,1479.3397832775793,1500.0,50.0,50.0,50.0,0,0,0.0,1403.0551377708782,1500.0,50.0,0.95494560994561,0.7838600248435775,126.27575757575758,112.73076923076923,191.27356902356902,177.26413604670185,1.0424242424242423,0.6666666666666666,0.10848484848484849,0.11230769230769232,0.9846060606060607,0.7907692307692307,69.34242424242424,62.5,15.0,15.0,0,1,99.74601000560388,96.52245037223857,3.223559633365312,40.476190476190474,34.0,6.4761904761904745,0.0,0.0,0.0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Bilibili Gaming,Trace Esports,33.333333333333336,33.333333333333336,1,1,53.333333333333336,1522.7548003699033,1451.238976424793,21.36752136752137,66.66666666666666,66.66666666666666,1,1,58.333333333333336,1521.3992000946582,1488.9037129510596,40.476190476190474,1.0096184195434195,1.0950441317941317,126.23002886002887,123.17983405483405,194.75310226810228,201.0397622053872,2.0131120731120733,1.8516053391053393,0.10188196248196249,0.09577913059163061,0.9749077922077923,0.9485176767676767,70.50746031746033,69.74575216450216,8.693799058084773,11.366666666666667,0,1,95.42368405433726,97.1592267128068,-1.7355426584695408,41.269841269841265,54.79166666666666,-13.521825396825392,0.0,28.888888888888886,-28.888888888888886,0
VCT 2025: China Stage 1,Group Stage,Week 5,Titan Esports Club,Nova Esports,50.0,50.0,0,0,42.857142857142854,1482.6359764166646,1500.0,50.0,50.0,50.0,0,0,62.5,1535.0084705893687,1500.0,50.0,0.9266934196755624,1.0581235945427123,134.25059523809523,131.25625,193.35503008895867,205.36075903263404,1.9413265306122451,0.678125,0.09782936507936509,0.12508333333333332,0.9703194444444444,1.0093958333333335,71.45357142857144,73.28541666666666,15.0,15.0,0,1,99.4625171998876,99.0915309200637,0.37098627982389587,43.33333333333333,61.11111111111111,-17.77777777777778,0.0,0.0,0.0,1
VCT 2025: China Stage 1,Group Stage,Week 5,EDward Gaming,FunPlus Phoenix,50.0,50.0,0,0,86.66666666666667,1626.1410392018956,1570.8681260914454,100.0,50.0,50.0,0,0,33.33333333333333,1461.314717198125,1483.8719036005082,0.0,1.1960051274977745,1.0155184442463854,135.97369255394466,123.02682400932402,211.3086662846957,194.06399020369608,1.9907115923292396,2.216480186480186,0.08046522070366609,0.10174795066045066,1.0947582994736356,0.9161355283605284,74.82001569858713,68.03653749028749,18.196336996336996,10.31399034992785,0,1,98.03925606453004,96.576113472856,1.4631425916740426,54.74664224664224,40.98412698412698,13.762515262515258,25.06105006105006,24.047619047619044,1.013431013431017,1
VCT 2025: Americas Stage 1,Group Stage,Week 1,Cloud9,NRG,66.66666666666666,66.66666666666666,1,1,42.857142857142854,1484.8613112540656,1501.6800044669505,50.0,33.33333333333334,33.33333333333334,1,1,33.33333333333333,1460.42273792446,1478.8195787949066,33.33333333333333,0.9390021907916645,1.1017797688422688,127.25581085581085,133.7999343979607,192.32828925460504,206.28752249212775,3.725011830274988,3.10352138115296,0.1032720963247279,0.09015500824711352,0.9531852358168147,1.07478766494227,69.4566065513434,75.20356968810916,23.436202686202684,31.06619769119769,0,1,96.4667394107612,92.97595200214668,3.4907874086145227,61.0,39.523809523809526,21.476190476190474,0.0,0.0,0.0,1
VCT 2025: Americas Stage 1,Group Stage,Week 1,KRÜ Esports,LOUD,66.66666666666666,66.66666666666666,3,3,40.0,1465.9508515831421,1416.437541696743,22.93577981651376,33.33333333333334,33.33333333333334,3,3,66.66666666666666,1610.3367017014814,1629.8772163078177,63.44086021505376,1.0886544202042654,1.1469836874282693,130.8151733417368,132.67889995797117,197.97408223699247,203.5583560895016,3.4132544304680525,4.1227702603553995,0.09764767384891225,0.09319310564449884,1.0144084681056817,1.0845949361039144,71.99203821977815,73.67527639886772,25.454494024494025,21.2153268028268,0,1,95.01519815899468,97.15434430588277,-2.139146146888095,44.913844325609034,66.84260481051925,-21.928760484910214,0.0,9.17154740684153,-9.17154740684153,1
VCT 2025: Americas Stage 1,Group Stage,Week 1,G2 Esports,FURIA,50.0,50.0,0,0,66.66666666666666,1579.4956120187524,1500.186708463518,35.897435897435905,50.0,50.0,0,0,14.285714285714285,1435.89138729956,1443.8159008002153,0.0,1.0334981636594032,0.9470228343085486,129.71963285314126,124.11220628111384,197.51461637685378,187.4261755051671,3.7449734439230236,3.2040253863783272,0.10112406023015266,0.11266890252604538,0.9933639334521687,0.9131189482786122,70.02559766330775,68.75638479167891,23.902739516859377,26.606592637054824,0,1,94.03634361772545,95.96864574598139,-1.932302128255941,56.17724867724867,31.538461538461537,24.638787138787134,34.087301587301575,0.0,34.087301587301575,1
VCT 2025: Americas Stage 1,Group Stage,Week 1,MIBR,LEVIATÁN,66.66666666666666,66.66666666666666,1,1,66.66666666666666,1526.348627153585,1500.0,50.0,33.333333333333336,33.333333333333336,1,1,40.0,1479.2353051776074,1492.6055462467873,64.1025641025641,1.0170925602175602,1.0498398079589255,129.14600006475007,131.33972085104438,194.63543447293446,199.32582670597375,3.7333786583786583,3.601621760592349,0.10096139277389278,0.09977190761308409,0.969210988085988,1.0049193960723373,70.68747086247086,71.95172894099365,34.09259259259259,20.478171469053823,0,1,94.7652626816146,97.03116937031373,-2.2659066886991326,41.666666666666664,57.291666666666664,-15.625,0.0,18.055555555555554,-18.055555555555554,1
